ICAO,ultimo_parado,despegue,tiempo_espera,aircraft_type,fecha_despegue,hora_despegue
347288,2024-12-04 21:14:45.096,2024-12-04 21:19:45.335,300.239,High vortex aircraft,2024-12-04,21
347288,2024-12-05 07:50:10.623,2024-12-05 08:04:30.314,859.691,High vortex aircraft,2024-12-05,8
347288,2024-12-05 16:55:30.869,2024-12-05 17:04:29.947,539.078,Heavy (larger than 136000 kg),2024-12-05,17
347288,2024-12-06 06:44:44.135,2024-12-06 06:45:10.347,26.212,High vortex aircraft,2024-12-06,6
347288,2024-12-06 11:24:02.734,2024-12-06 11:33:02.380,539.646,High vortex aircraft,2024-12-06,11
347288,2024-12-06 19:34:18.482,2024-12-06 19:34:38.364,19.882,High vortex aircraft,2024-12-06,19
347288,2024-12-07 11:20:24.037,2024-12-07 11:21:18.386,54.349,High vortex aircraft,2024-12-07,11
347288,2024-12-07 19:27:38.213,2024-12-07 19:28:02.641,24.428,High vortex aircraft,2024-12-07,19
3C542E,2024-12-02 21:09:51.115,2024-12-02 21:10:12.494,21.379,High vortex aircraft,2024-12-02,21
3C542E,2024-12-05 12:53:00.504,2024-12-05 12:54:02.897,62.393,High vortex aircraft,2024-12-05,12
3C542E,2024-12-05 21:26:22.575,2024-12-05 21:26:39.970,17.395,High vortex aircraft,2024-12-05,21
3C5431,2024-12-04 16:14:28.107,2024-12-04 16:14:46.896,18.789,High vortex aircraft,2024-12-04,16
4BB86C,2024-12-01 13:36:43.257,2024-12-01 13:50:59.959,856.702,High vortex aircraft,2024-12-01,13
0101BE,2024-12-07 14:19:01.271,2024-12-07 14:19:35.339,34.068,High vortex aircraft,2024-12-07,14
3450D8,2024-12-01 14:31:31.430,2024-12-01 14:47:44.504,973.074,High vortex aircraft,2024-12-01,14
3450D8,2024-12-02 16:01:22.715,2024-12-02 16:02:02.382,39.667,High vortex aircraft,2024-12-02,16
3450D8,2024-12-03 14:35:19.484,2024-12-03 14:38:06.624,167.14,High vortex aircraft,2024-12-03,14
3450D8,2024-12-04 14:55:08.731,2024-12-04 14:55:51.853,43.122,Heavy (larger than 136000 kg),2024-12-04,14
3450D8,2024-12-05 14:49:13.518,2024-12-05 14:51:39.540,146.022,High vortex aircraft,2024-12-05,14
3450D8,2024-12-06 16:16:00.848,2024-12-06 16:16:36.197,35.349,High vortex aircraft,2024-12-06,16
3450D8,2024-12-07 14:58:10.913,2024-12-07 14:58:47.104,36.191,High vortex aircraft,2024-12-07,14
471F35,2024-12-05 20:21:04.600,2024-12-05 20:39:58.407,1133.807,Heavy (larger than 136000 kg),2024-12-05,20
495292,2024-12-01 11:24:05.715,2024-12-01 11:24:26.992,21.277,High vortex aircraft,2024-12-01,11
347648,2024-12-02 11:47:05.017,2024-12-02 11:47:33.903,28.886,High vortex aircraft,2024-12-02,11
347648,2024-12-03 09:47:36.255,2024-12-04 10:03:04.395,87328.14,High vortex aircraft,2024-12-04,10
347648,2024-12-04 11:59:23.155,2024-12-04 11:59:35.327,12.172,High vortex aircraft,2024-12-04,11
347648,2024-12-04 19:30:04.990,2024-12-04 19:30:28.231,23.241,High vortex aircraft,2024-12-04,19
347648,2024-12-07 11:43:26.855,2024-12-07 11:43:41.379,14.524000000000001,High vortex aircraft,2024-12-07,11
347648,2024-12-07 19:18:11.059,2024-12-07 19:19:54.912,103.853,High vortex aircraft,2024-12-07,19
347692,2024-12-02 06:13:21.535,2024-12-02 06:25:38.098,736.563,High vortex aircraft,2024-12-02,6
347692,2024-12-02 23:20:47.101,2024-12-02 23:21:28.395,41.294,High vortex aircraft,2024-12-02,23
347692,2024-12-04 06:07:11.481,2024-12-04 06:20:29.995,798.514,High vortex aircraft,2024-12-04,6
347692,2024-12-04 14:28:14.405,2024-12-04 14:28:53.119,38.714,High vortex aircraft,2024-12-04,14
347692,2024-12-04 23:08:44.590,2024-12-04 23:21:14.920,750.33,High vortex aircraft,2024-12-04,23
347692,2024-12-06 07:04:29.782,2024-12-06 07:05:10.291,40.509,Heavy (larger than 136000 kg),2024-12-06,7
347692,2024-12-06 15:04:45.582,2024-12-06 15:05:35.302,49.72,High vortex aircraft,2024-12-06,15
347692,2024-12-07 14:34:20.820,2024-12-07 14:35:12.644,51.824,Heavy (larger than 136000 kg),2024-12-07,14
347692,2024-12-07 23:07:49.292,2024-12-07 23:20:08.152,738.86,High vortex aircraft,2024-12-07,23
4D24D4,2024-12-01 08:44:33.722,2024-12-01 08:55:17.288,643.566,High vortex aircraft,2024-12-01,8
4D24D4,2024-12-04 21:21:02.742,2024-12-04 21:32:15.451,672.709,High vortex aircraft,2024-12-04,21
8964BB,2024-12-07 09:07:52.990,2024-12-07 09:08:27.499,34.509,High vortex aircraft,2024-12-07,9
44CE79,2024-12-06 19:40:31.652,2024-12-06 19:48:58.016,506.364,Heavy (larger than 136000 kg),2024-12-06,19
34134D,2024-12-01 12:10:37.313,2024-12-01 12:23:14.709,757.396,High vortex aircraft,2024-12-01,12
34134D,2024-12-01 20:08:56.693,2024-12-02 08:48:23.834,45567.141,High vortex aircraft,2024-12-02,8
34134D,2024-12-02 11:01:42.359,2024-12-02 11:03:17.263,94.904,High vortex aircraft,2024-12-02,11
34134D,2024-12-02 19:44:12.185,2024-12-02 19:44:36.680,24.495,High vortex aircraft,2024-12-02,19
34134D,2024-12-03 11:05:35.315,2024-12-03 11:05:56.101,20.786,Heavy (larger than 136000 kg),2024-12-03,11
34134D,2024-12-03 17:07:47.042,2024-12-03 17:08:13.342,26.3,High vortex aircraft,2024-12-03,17
34134D,2024-12-04 06:44:39.769,2024-12-04 06:45:05.248,25.479,High vortex aircraft,2024-12-04,6
34134D,2024-12-04 11:04:18.372,2024-12-04 11:04:40.103,21.731,High vortex aircraft,2024-12-04,11
34134D,2024-12-04 17:00:52.140,2024-12-04 17:01:56.763,64.623,High vortex aircraft,2024-12-04,17
34134D,2024-12-05 08:00:31.471,2024-12-05 08:00:52.022,20.551,High vortex aircraft,2024-12-05,8
34134D,2024-12-05 15:33:43.913,2024-12-05 15:34:14.095,30.182,High vortex aircraft,2024-12-05,15
34134D,2024-12-06 08:07:37.768,2024-12-06 08:07:55.655,17.887,High vortex aircraft,2024-12-06,8
34134D,2024-12-06 15:32:19.198,2024-12-06 15:32:53.310,34.112,High vortex aircraft,2024-12-06,15
34134D,2024-12-06 20:55:48.659,2024-12-06 21:04:49.780,541.121,High vortex aircraft,2024-12-06,21
34134D,2024-12-07 10:36:14.703,2024-12-07 10:46:07.651,592.948,High vortex aircraft,2024-12-07,10
34134D,2024-12-07 18:22:37.942,2024-12-07 18:30:04.660,446.718,High vortex aircraft,2024-12-07,18
344485,2024-12-06 06:58:38.855,2024-12-06 06:59:10.994,32.139,High vortex aircraft,2024-12-06,6
471F04,2024-12-05 09:40:24.700,2024-12-05 09:40:47.663,22.963,High vortex aircraft,2024-12-05,9
4D245B,2024-12-04 21:40:16.875,2024-12-04 21:52:49.749,752.874,High vortex aircraft,2024-12-04,21
34510A,2024-12-02 11:33:23.019,2024-12-02 11:33:52.083,29.064,High vortex aircraft,2024-12-02,11
34510A,2024-12-03 12:06:31.873,2024-12-03 12:07:01.918,30.045,High vortex aircraft,2024-12-03,12
34510A,2024-12-04 16:04:08.156,2024-12-04 16:05:42.059,93.903,High vortex aircraft,2024-12-04,16
34510A,2024-12-05 13:05:12.832,2024-12-05 13:07:06.660,113.828,High vortex aircraft,2024-12-05,13
34510A,2024-12-07 23:22:19.241,2024-12-07 23:22:51.394,32.153,High vortex aircraft,2024-12-07,23
39E698,2024-12-02 14:19:04.195,2024-12-02 15:54:01.678,5697.483,High vortex aircraft,2024-12-02,15
4074B2,2024-12-05 19:44:28.900,2024-12-05 19:44:52.819,23.919,High vortex aircraft,2024-12-05,19
4C4AA9,2024-12-06 08:33:33.022,2024-12-06 08:52:27.955,1134.933,High vortex aircraft,2024-12-06,8
C0611F,2024-12-02 11:40:59.798,2024-12-02 11:42:38.739,98.941,High vortex aircraft,2024-12-02,11
342090,2024-12-01 09:07:34.260,2024-12-01 09:07:59.546,25.286,High vortex aircraft,2024-12-01,9
342090,2024-12-02 07:56:06.513,2024-12-02 07:56:25.960,19.447,High vortex aircraft,2024-12-02,7
342090,2024-12-02 15:12:48.442,2024-12-02 15:13:21.291,32.849,High vortex aircraft,2024-12-02,15
342090,2024-12-02 20:45:08.956,2024-12-02 20:52:15.518,426.562,High vortex aircraft,2024-12-02,20
342090,2024-12-03 10:59:57.893,2024-12-03 11:04:55.100,297.207,High vortex aircraft,2024-12-03,11
342090,2024-12-03 15:43:18.044,2024-12-03 15:44:14.297,56.253,High vortex aircraft,2024-12-03,15
342090,2024-12-04 10:37:02.660,2024-12-04 10:37:29.945,27.285,High vortex aircraft,2024-12-04,10
342090,2024-12-04 16:20:32.553,2024-12-04 16:20:54.925,22.372,High vortex aircraft,2024-12-04,16
342090,2024-12-05 05:34:29.214,2024-12-05 05:39:52.090,322.876,Heavy (larger than 136000 kg),2024-12-05,5
342090,2024-12-05 12:40:19.323,2024-12-05 12:41:08.196,48.873,High vortex aircraft,2024-12-05,12
342090,2024-12-06 08:02:17.087,2024-12-06 08:02:45.111,28.024,High vortex aircraft,2024-12-06,8
342090,2024-12-06 15:29:01.242,2024-12-06 15:29:22.782,21.54,High vortex aircraft,2024-12-06,15
342090,2024-12-06 22:17:53.155,2024-12-06 22:19:05.705,72.55,High vortex aircraft,2024-12-06,22
342090,2024-12-07 10:46:29.319,2024-12-07 10:54:32.777,483.458,High vortex aircraft,2024-12-07,10
342090,2024-12-07 14:54:49.988,2024-12-07 15:12:29.947,1059.959,High vortex aircraft,2024-12-07,15
342090,2024-12-07 18:48:47.698,2024-12-07 19:00:17.679,689.981,High vortex aircraft,2024-12-07,19
3474DA,2024-12-01 05:29:33.343,2024-12-01 05:33:19.536,226.193,High vortex aircraft,2024-12-01,5
3474DA,2024-12-01 12:43:09.099,2024-12-01 12:46:17.700,188.601,High vortex aircraft,2024-12-01,12
3474DA,2024-12-01 20:03:55.119,2024-12-01 20:04:18.537,23.418,High vortex aircraft,2024-12-01,20
3474DA,2024-12-02 11:24:07.054,2024-12-02 11:24:37.136,30.082,High vortex aircraft,2024-12-02,11
3474DA,2024-12-02 18:55:36.765,2024-12-02 19:03:22.336,465.571,High vortex aircraft,2024-12-02,19
3474DA,2024-12-03 07:54:06.118,2024-12-03 07:58:06.583,240.465,High vortex aircraft,2024-12-03,7
3474DA,2024-12-03 15:39:34.444,2024-12-03 15:58:53.718,1159.274,High vortex aircraft,2024-12-03,15
3474DA,2024-12-04 06:51:26.177,2024-12-04 06:51:52.209,26.032,High vortex aircraft,2024-12-04,6
3474DA,2024-12-04 15:07:51.137,2024-12-04 15:08:21.616,30.479,High vortex aircraft,2024-12-04,15
3474DA,2024-12-04 19:31:40.056,2024-12-04 19:32:09.618,29.562,High vortex aircraft,2024-12-04,19
3474DA,2024-12-05 18:03:06.059,2024-12-05 18:03:34.810,28.751,High vortex aircraft,2024-12-05,18
3474DA,2024-12-06 06:43:26.212,2024-12-06 06:43:46.128,19.916,High vortex aircraft,2024-12-06,6
3474DA,2024-12-06 10:49:08.476,2024-12-06 10:49:33.044,24.568,High vortex aircraft,2024-12-06,10
3474DA,2024-12-06 15:49:26.883,2024-12-06 15:59:34.200,607.317,High vortex aircraft,2024-12-06,15
3474DA,2024-12-07 07:23:31.699,2024-12-07 07:23:55.265,23.566,High vortex aircraft,2024-12-07,7
3474DA,2024-12-07 16:15:33.482,2024-12-07 16:15:54.762,21.28,High vortex aircraft,2024-12-07,16
394C09,2024-12-06 22:18:47.947,2024-12-07 05:21:16.498,25348.551,Heavy (larger than 136000 kg),2024-12-07,5
3964E2,2024-12-05 19:30:03.078,2024-12-05 19:39:07.111,544.033,High vortex aircraft,2024-12-05,19
39BDA8,2024-12-07 16:12:52.045,2024-12-07 16:14:24.247,92.202,High vortex aircraft,2024-12-07,16
4CAE5A,2024-12-01 09:14:09.444,2024-12-01 09:28:36.912,867.468,High vortex aircraft,2024-12-01,9
4CAE5A,2024-12-06 08:47:32.540,2024-12-06 08:48:07.934,35.394,High vortex aircraft,2024-12-06,8
341646,2024-12-01 07:39:54.869,2024-12-01 07:48:38.742,523.873,High vortex aircraft,2024-12-01,7
341646,2024-12-01 12:35:16.726,2024-12-01 12:43:18.764,482.038,High vortex aircraft,2024-12-01,12
341646,2024-12-03 02:07:07.808,2024-12-03 02:07:09.817,2.009,High vortex aircraft,2024-12-03,2
341646,2024-12-03 06:56:48.786,2024-12-03 07:06:51.742,602.956,High vortex aircraft,2024-12-03,7
346082,2024-12-01 06:12:15.504,2024-12-01 06:24:37.048,741.544,High vortex aircraft,2024-12-01,6
346082,2024-12-01 13:35:05.499,2024-12-01 13:52:46.368,1060.869,Heavy (larger than 136000 kg),2024-12-01,13
346082,2024-12-01 19:41:20.673,2024-12-01 19:41:46.779,26.106,High vortex aircraft,2024-12-01,19
346082,2024-12-02 14:15:19.283,2024-12-02 14:15:42.363,23.08,High vortex aircraft,2024-12-02,14
346082,2024-12-03 06:38:43.887,2024-12-03 06:40:19.057,95.17,High vortex aircraft,2024-12-03,6
346082,2024-12-03 14:30:14.236,2024-12-03 14:30:53.584,39.348,High vortex aircraft,2024-12-03,14
346082,2024-12-03 20:36:17.045,2024-12-03 20:42:18.227,361.182,High vortex aircraft,2024-12-03,20
346082,2024-12-05 06:57:13.210,2024-12-05 07:07:08.132,594.922,High vortex aircraft,2024-12-05,7
346082,2024-12-05 14:36:18.890,2024-12-05 14:36:47.233,28.343,Heavy (larger than 136000 kg),2024-12-05,14
346082,2024-12-06 14:35:04.521,2024-12-06 14:35:33.859,29.338,High vortex aircraft,2024-12-06,14
346082,2024-12-07 07:11:11.406,2024-12-07 07:16:40.172,328.766,High vortex aircraft,2024-12-07,7
346082,2024-12-07 15:25:34.476,2024-12-07 15:25:59.703,25.227,High vortex aircraft,2024-12-07,15
346082,2024-12-07 19:24:09.371,2024-12-07 19:24:28.367,18.996,High vortex aircraft,2024-12-07,19
347306,2024-12-01 10:59:57.239,2024-12-01 11:00:19.254,22.015,High vortex aircraft,2024-12-01,11
347306,2024-12-02 11:32:01.793,2024-12-02 11:32:40.742,38.949,High vortex aircraft,2024-12-02,11
347306,2024-12-02 18:58:28.493,2024-12-02 18:58:53.399,24.906,High vortex aircraft,2024-12-02,18
347306,2024-12-03 06:01:08.562,2024-12-03 06:12:37.744,689.182,High vortex aircraft,2024-12-03,6
347306,2024-12-03 14:02:58.644,2024-12-03 14:11:26.716,508.072,High vortex aircraft,2024-12-03,14
347306,2024-12-04 14:51:34.823,2024-12-04 14:52:05.678,30.855,High vortex aircraft,2024-12-04,14
347306,2024-12-05 06:44:25.487,2024-12-05 06:44:49.284,23.797,High vortex aircraft,2024-12-05,6
347306,2024-12-05 14:52:12.104,2024-12-05 14:52:38.523,26.419,High vortex aircraft,2024-12-05,14
347306,2024-12-06 06:38:40.305,2024-12-06 06:39:12.429,32.124,High vortex aircraft,2024-12-06,6
347306,2024-12-06 14:40:23.419,2024-12-06 14:40:47.217,23.798000000000002,High vortex aircraft,2024-12-06,14
347306,2024-12-07 06:44:22.942,2024-12-07 06:44:51.373,28.431,High vortex aircraft,2024-12-07,6
347306,2024-12-07 15:10:10.519,2024-12-07 15:10:37.256,26.737,High vortex aircraft,2024-12-07,15
400935,2024-12-05 20:02:33.177,2024-12-05 20:02:59.702,26.525,High vortex aircraft,2024-12-05,20
4692CD,2024-12-01 17:55:42.753,2024-12-01 17:56:04.237,21.484,High vortex aircraft,2024-12-01,17
471F6B,2024-12-02 09:36:09.965,2024-12-02 09:51:12.017,902.052,Heavy (larger than 136000 kg),2024-12-02,9
49D4CF,2024-12-02 08:12:09.846,2024-12-02 08:30:58.912,1129.066,High vortex aircraft,2024-12-02,8
000001,2024-12-02 08:30:50.400,2024-12-02 08:31:06.223,15.823,High vortex aircraft,2024-12-02,8
000001,2024-12-04 10:35:43.288,2024-12-04 11:01:40.620,1557.332,Rotorcraft,2024-12-04,11
000001,2024-12-04 15:03:13.138,2024-12-04 15:05:09.134,115.996,High vortex aircraft,2024-12-04,15
000001,2024-12-04 18:17:36.598,2024-12-04 18:17:50.621,14.023,High vortex aircraft,2024-12-04,18
000001,2024-12-05 09:29:48.854,2024-12-05 09:29:56.928,8.074,High vortex aircraft,2024-12-05,9
345102,2024-12-01 12:52:59.411,2024-12-01 13:02:53.711,594.3,Heavy (larger than 136000 kg),2024-12-01,13
345102,2024-12-03 08:54:26.712,2024-12-03 09:05:30.729,664.017,High vortex aircraft,2024-12-03,9
345102,2024-12-04 14:55:47.159,2024-12-04 14:56:08.703,21.544,High vortex aircraft,2024-12-04,14
3455C1,2024-12-01 11:49:05.351,2024-12-01 11:49:44.533,39.182,High vortex aircraft,2024-12-01,11
3455C1,2024-12-03 14:41:53.395,2024-12-03 14:42:27.697,34.302,High vortex aircraft,2024-12-03,14
3455C1,2024-12-04 23:13:50.109,2024-12-04 23:14:27.476,37.367,High vortex aircraft,2024-12-04,23
3455C1,2024-12-06 07:29:15.875,2024-12-06 07:32:57.024,221.149,High vortex aircraft,2024-12-06,7
3455C1,2024-12-07 11:48:34.318,2024-12-07 11:50:30.635,116.317,High vortex aircraft,2024-12-07,11
3475DA,2024-12-03 21:27:47.460,2024-12-03 21:36:11.363,503.903,Heavy (larger than 136000 kg),2024-12-03,21
48AF03,2024-12-03 14:52:51.370,2024-12-03 14:53:22.666,31.296,High vortex aircraft,2024-12-03,14
4CA25B,2024-12-03 07:03:29.983,2024-12-03 07:11:51.971,501.988,High vortex aircraft,2024-12-03,7
4CA25B,2024-12-03 16:09:40.059,2024-12-03 16:10:35.964,55.905,High vortex aircraft,2024-12-03,16
4CA25B,2024-12-05 12:33:35.337,2024-12-05 12:34:03.071,27.734,High vortex aircraft,2024-12-05,12
4CADF5,2024-12-07 09:11:00.861,2024-12-07 09:17:16.958,376.097,High vortex aircraft,2024-12-07,9
4D212F,2024-12-04 15:13:31.563,2024-12-04 15:13:49.558,17.995,High vortex aircraft,2024-12-04,15
346456,2024-12-02 11:48:35.863,2024-12-02 11:48:59.762,23.899,High vortex aircraft,2024-12-02,11
346456,2024-12-05 08:28:01.590,2024-12-05 08:28:23.552,21.962,High vortex aircraft,2024-12-05,8
346456,2024-12-06 12:31:39.938,2024-12-06 12:32:07.125,27.187,High vortex aircraft,2024-12-06,12
346456,2024-12-07 23:25:59.593,2024-12-07 23:33:19.353,439.76,High vortex aircraft,2024-12-07,23
347344,2024-12-01 09:17:47.276,2024-12-01 09:19:11.650,84.374,High vortex aircraft,2024-12-01,9
347344,2024-12-01 16:00:21.160,2024-12-01 16:00:43.347,22.187,High vortex aircraft,2024-12-01,16
347344,2024-12-02 06:24:01.911,2024-12-02 06:24:27.047,25.136,Heavy (larger than 136000 kg),2024-12-02,6
347344,2024-12-02 12:45:14.575,2024-12-02 12:51:55.145,400.57,High vortex aircraft,2024-12-02,12
347344,2024-12-03 08:50:51.179,2024-12-03 08:51:15.630,24.451,High vortex aircraft,2024-12-03,8
347344,2024-12-03 13:50:04.024,2024-12-03 20:08:26.956,22702.932,High vortex aircraft,2024-12-03,20
347344,2024-12-04 10:43:20.197,2024-12-04 10:43:41.009,20.812,High vortex aircraft,2024-12-04,10
347344,2024-12-04 16:26:14.844,2024-12-04 16:26:36.272,21.428,High vortex aircraft,2024-12-04,16
347344,2024-12-05 06:23:06.215,2024-12-05 06:23:27.669,21.454,High vortex aircraft,2024-12-05,6
347344,2024-12-05 13:04:35.700,2024-12-05 13:05:05.377,29.677,High vortex aircraft,2024-12-05,13
347344,2024-12-06 08:24:09.256,2024-12-06 08:24:33.571,24.315,Heavy (larger than 136000 kg),2024-12-06,8
347344,2024-12-06 16:10:04.029,2024-12-06 16:10:26.494,22.465,High vortex aircraft,2024-12-06,16
347344,2024-12-07 07:02:42.976,2024-12-07 07:03:07.072,24.096,High vortex aircraft,2024-12-07,7
347344,2024-12-07 15:58:34.976,2024-12-07 16:02:58.037,263.061,High vortex aircraft,2024-12-07,16
02006F,2024-12-04 12:07:36.786,2024-12-04 12:13:31.210,354.424,High vortex aircraft,2024-12-04,12
471F8E,2024-12-02 17:03:38.786,2024-12-02 17:23:48.831,1210.045,High vortex aircraft,2024-12-02,17
471F8E,2024-12-06 17:00:42.565,2024-12-06 17:19:48.908,1146.343,High vortex aircraft,2024-12-06,17
48C1A9,2024-12-04 15:31:40.614,2024-12-04 15:50:04.636,1104.022,High vortex aircraft,2024-12-04,15
4B1A37,2024-12-06 08:54:03.997,2024-12-06 08:54:28.011,24.014,High vortex aircraft,2024-12-06,8
0200ED,2024-12-01 18:45:21.036,2024-12-01 18:45:45.680,24.644,High vortex aircraft,2024-12-01,18
0200ED,2024-12-05 12:07:07.393,2024-12-05 12:13:37.349,389.956,High vortex aircraft,2024-12-05,12
34250A,2024-12-01 10:46:13.316,2024-12-01 10:54:32.952,499.636,High vortex aircraft,2024-12-01,10
34250A,2024-12-01 17:13:43.990,2024-12-01 17:17:45.203,241.213,High vortex aircraft,2024-12-01,17
34250A,2024-12-02 06:31:29.785,2024-12-02 06:41:20.172,590.387,High vortex aircraft,2024-12-02,6
34250A,2024-12-02 10:51:06.313,2024-12-02 10:58:47.335,461.022,High vortex aircraft,2024-12-02,10
34250A,2024-12-02 15:36:04.826,2024-12-02 15:37:35.034,90.208,High vortex aircraft,2024-12-02,15
34250A,2024-12-03 06:41:50.940,2024-12-03 06:53:32.275,701.335,High vortex aircraft,2024-12-03,6
34250A,2024-12-03 12:25:33.107,2024-12-03 12:25:54.303,21.196,High vortex aircraft,2024-12-03,12
34250A,2024-12-03 19:17:34.318,2024-12-03 19:17:56.264,21.946,Heavy (larger than 136000 kg),2024-12-03,19
34250A,2024-12-04 19:02:16.473,2024-12-04 19:02:33.436,16.963,High vortex aircraft,2024-12-04,19
34250A,2024-12-05 06:45:57.760,2024-12-05 06:46:16.823,19.063,High vortex aircraft,2024-12-05,6
34250A,2024-12-05 21:45:13.236,2024-12-05 21:45:34.364,21.128,High vortex aircraft,2024-12-05,21
34250A,2024-12-06 10:55:28.842,2024-12-06 11:06:47.675,678.833,High vortex aircraft,2024-12-06,11
34250A,2024-12-06 16:47:52.434,2024-12-06 16:48:14.342,21.908,High vortex aircraft,2024-12-06,16
34250A,2024-12-07 08:04:20.321,2024-12-07 08:05:23.840,63.519,High vortex aircraft,2024-12-07,8
34250A,2024-12-07 15:01:11.171,2024-12-07 15:01:31.958,20.787,High vortex aircraft,2024-12-07,15
34250A,2024-12-07 20:57:45.359,2024-12-07 20:58:09.131,23.772,High vortex aircraft,2024-12-07,20
346088,2024-12-02 10:16:32.477,2024-12-02 10:26:02.746,570.269,High vortex aircraft,2024-12-02,10
400E13,2024-12-03 11:13:04.177,2024-12-03 11:13:27.094,22.917,High vortex aircraft,2024-12-03,11
489009,2024-12-02 16:15:54.683,2024-12-02 16:17:12.581,77.898,High vortex aircraft,2024-12-02,16
4CAD11,2024-12-01 09:23:25.522,2024-12-01 09:23:47.139,21.617,Heavy (larger than 136000 kg),2024-12-01,9
4CAD11,2024-12-01 16:42:55.003,2024-12-01 16:43:18.495,23.492,High vortex aircraft,2024-12-01,16
4CAD11,2024-12-02 09:41:40.517,2024-12-02 09:42:18.813,38.296,High vortex aircraft,2024-12-02,9
4CAD11,2024-12-02 15:44:04.475,2024-12-02 15:57:47.992,823.517,High vortex aircraft,2024-12-02,15
4CAD11,2024-12-02 20:00:34.542,2024-12-02 20:08:38.432,483.89,High vortex aircraft,2024-12-02,20
4CAD11,2024-12-03 05:49:11.595,2024-12-03 05:49:48.179,36.584,High vortex aircraft,2024-12-03,5
4CAD11,2024-12-03 09:32:49.746,2024-12-03 09:34:03.819,74.073,High vortex aircraft,2024-12-03,9
4CAD11,2024-12-03 16:16:07.723,2024-12-03 16:16:30.981,23.258,High vortex aircraft,2024-12-03,16
4CAD11,2024-12-04 05:07:47.655,2024-12-04 05:19:48.843,721.188,High vortex aircraft,2024-12-04,5
4CAD11,2024-12-04 12:23:57.976,2024-12-04 12:24:21.862,23.886,Heavy (larger than 136000 kg),2024-12-04,12
